,file,start,end,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
"('/content/ravdess/Actor_11/03-02-06-02-01-01-11.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:03.803791667'))",,,,32.727398,0.04771798,31.420755,32.47464,34.370625,2.9498692,42.603893,36.22605,18.998392,6.802619,0.3654994,1.0927311,0.0095323045,0.18461818,0.71158427,0.70205194,7.8096085,7.1225786,5.121176,2.8185174,0.16728579,1.3541577,17.320107,0.8508376,9.426641,0.98459053,6.6369724,1.9190716,0.88060683,21.427608,0.016497094,1.0345755,1.0597103,0.7248354,7.1375084,0.53041023,1.1798912,6.67802,20.59938,0.38343915,490.37653,0.4690134,1136.2559,0.22287215,-114.35937,-0.8324857,1437.2859,0.19986467,813.371,0.33721292,-111.893036,-0.81199425,2537.5007,0.100856446,667.41016,0.41874632,-115.79874,-0.74772316,-13.695381,-0.5270871,23.104591,0.30380586,0.0748417,0.60556775,-0.01881545,-0.79911,0.33665606,0.6725756,27.788897,0.43167657,8.844569,1.2538128,4.9543037,3.4697597,-9.3245325,-2.3695767,-11.935261,22.489864,-0.009761798,0.008287279,0.012909178,2.3746703,0.53475934,0.89,0.52,0.47,0.45447773,-34.88263
"('/content/ravdess/Actor_11/03-02-02-02-02-01-11.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.904895833'))",,,,32.389782,0.05838375,31.185356,31.801607,34.831764,3.646408,12.70567,6.4785585,8.060597,13.764232,0.2637285,0.9252872,0.013401534,0.2524723,0.4740259,0.46062437,3.1553085,1.7901618,2.3008194,1.387258,0.06141216,1.1445986,22.733356,0.86704165,12.894255,0.87980753,5.8535676,2.2409842,3.707989,4.0263147,0.0066242786,1.2815303,0.5644987,1.1529479,10.373551,0.28485346,3.5843465,2.2044404,25.799236,0.33452252,482.1409,0.44937378,1211.457,0.21192119,-91.94682,-1.0269917,1394.5807,0.19211385,900.0193,0.25872022,-95.56107,-0.9254311,2517.3005,0.10779603,701.29565,0.3496477,-102.85562,-0.7970925,-16.368992,-0.51077557,29.200258,0.33189276,0.07888577,0.43250576,-0.016948355,-0.8878735,0.09771168,0.71437186,35.154175,0.38277552,13.161777,0.8667197,1.3615779,11.117719,-1.5291975,-10.849865,-9.864473,20.053263,-0.0103942,0.011412657,0.012294321,1.6359918,0.82644635,0.695,0.3374537,0.48999998,0.4060172,-39.207264
"('/content/ravdess/Actor_11/03-02-05-01-01-02-11.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.304291667'))",,,,31.844358,0.084813476,31.145187,31.72722,33.237595,2.0924072,111.62247,105.34913,11.674907,7.835394,0.40380672,1.0873553,0.00976776,0.22377475,0.7688674,0.7590996,6.6433263,3.6405578,4.8368406,2.6182864,0.14766452,1.2191693,20.013365,0.8579821,8.284848,1.3460242,8.776743,1.5086737,0.24427572,71.83264,0.0130217625,2.1747165,0.9435574,0.9051249,8.749037,0.3651888,0.43784282,17.674671,19.86472,0.4503755,483.6262,0.4230862,1159.6005,0.24313807,-103.80627,-0.9194978,1441.2032,0.20139748,797.4577,0.33333385,-104.252335,-0.8747041,2553.2856,0.10405012,672.66125,0.5079365,-108.530426,-0.8002092,-14.258192,-0.62716633,24.51684,0.38170955,0.0706383,0.6372896,-0.01899571,-0.8275933,0.27581826,0.6030769,31.958195,0.42517605,7.1482415,1.7517387,7.8441987,2.2283244,-8.452733,-2.3898284,-12.178152,23.016396,-0.009348238,0.00741794,0.009757589,1.8648019,0.7075472,0.73333335,0.24580932,0.65333337,0.44850367,-33.62342
"('/content/ravdess/Actor_11/03-02-06-01-01-02-11.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.204208333'))",,,,32.379013,0.04305619,31.416208,31.99082,34.116184,2.699976,39.92973,35.94034,10.388268,5.7716846,0.3608742,1.0650518,0.013181701,0.24044101,0.6763425,0.6631608,7.1177387,3.502748,4.070669,2.4370542,0.12160335,1.272567,19.985622,0.8037706,7.1280246,1.3525538,8.452869,1.4652658,2.457111,7.7955117,0.00867308,1.3163733,0.7706813,0.9719266,9.048576,0.34803393,-0.8435959,-8.443781,19.242718,0.40936014,530.3277,0.49812245,1163.7086,0.23590772,-108.12435,-0.87709373,1486.2538,0.2218705,878.51074,0.34816888,-105.29043,-0.8600596,2549.7446,0.10830094,718.7767,0.43554506,-109.508995,-0.7874242,-14.073833,-0.5638726,24.009151,0.35861576,0.07871962,0.50654054,-0.01806561,-0.841282,0.22383659,0.69094354,30.430193,0.44809783,5.882703,1.8307034,7.9467993,1.9389898,-7.3785195,-2.887795,-12.224913,23.772278,-0.008901158,0.0103301145,0.012943874,1.9093078,0.9661836,0.53,0.35376543,0.63666666,0.44032812,-35.730713
"('/content/ravdess/Actor_11/03-02-02-02-01-01-11.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:05.105104167'))",,,,32.470512,0.057977676,31.347054,31.691666,35.49247,4.1454163,52.201916,84.973755,8.290373,4.5115433,0.25293806,0.9850867,0.010370187,0.20141165,0.4115551,0.40118492,2.686623,1.6753794,1.8795087,0.90196615,0.04992305,1.1694711,24.694212,0.74288213,12.3438,0.83170384,6.807844,2.0333965,3.224954,5.3310766,0.008086706,1.6039758,0.7137095,1.3477093,10.297801,0.33157033,3.8333797,1.8245034,25.269688,0.4595655,503.14227,0.45477095,1216.9066,0.19599715,-87.0654,-1.0644772,1430.1198,0.20590463,905.5452,0.302586,-91.15526,-0.9472534,2538.283,0.10015452,779.3072,0.39117312,-97.93749,-0.82611316,-17.250443,-0.54726183,29.318678,0.35248068,0.075614065,0.47476217,-0.01662859,-0.88190037,0.07548186,0.7880552,35.453552,0.36389327,12.159504,0.9828979,4.7772913,3.4883857,-1.1748103,-15.839207,-14.295138,25.358665,-0.0062270854,0.0072269635,0.011427474,1.5717093,0.9920635,0.608,0.53786236,0.62,0.4115823,-39.719055
"('/content/ravdess/Actor_11/03-02-02-01-02-02-11.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.471145833'))",,,,32.489758,0.056623284,31.438963,31.83488,35.293278,3.8543148,24.44177,27.51675,9.621667,3.5988052,0.25288963,0.9970244,0.008846959,0.21899396,0.43891904,0.43007207,3.1235874,1.5138903,2.3084178,1.369561,0.05636344,1.2090318,20.878149,0.9301368,14.544274,0.66982305,5.0194573,2.4398806,3.4301546,4.066851,0.006886017,1.5480996,0.64733833,1.1006169,10.119777,0.35636395,3.7827764,1.9324343,25.115398,0.3306741,476.93048,0.45265004,1182.9263,0.21175197,-97.97812,-0.9747455,1393.9553,0.19860084,853.0416,0.22258835,-100.79985,-0.8916816,2519.6436,0.09977296,675.84973,0.5515805,-107.282104,-0.7810758,-15.763851,-0.4928363,27.401539,0.30759263,0.08927296,0.3494099,-0.018804215,-0.7019234,0.09665477,0.6955673,34.070004,0.39730746,13.124936,0.85211563,0.061227396,228.14865,-3.7471447,-3.8174207,-13.423438,23.568552,-0.017861418,0.007307337,0.008935243,1.5695068,0.9070295,0.59499997,0.26481125,0.38799998,0.42139766,-39.510036
"('/content/ravdess/Actor_11/03-02-02-01-01-02-11.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.270916667'))",,,,32.350086,0.06545829,31.404676,31.777454,35.32915,3.9244747,38.43303,30.753859,6.786414,4.949743,0.25336057,1.0568885,0.009205324,0.18454936,0.4528029,0.44359758,3.520115,1.6392158,2.9225097,1.6547799,0.059648145,1.2068175,22.071373,0.8578758,12.830658,0.6785872,6.2804008,2.3567955,4.777261,3.2351289,0.017938744,3.7790883,0.78053576,1.0987496,9.875522,0.32604346,2.7323227,2.6202695,24.235315,0.36957213,503.3908,0.4343177,1162.3146,0.19159079,-93.587204,-1.0153198,1425.547,0.19043902,876.76764,0.27321395,-98.27008,-0.91034085,2551.8796,0.108128026,712.7637,0.37225342,-104.501884,-0.80158526,-15.897745,-0.5481775,28.355669,0.35893896,0.08312926,0.42014113,-0.0164306,-0.8124451,0.1016314,0.7014419,34.32537,0.39610067,11.018931,0.9318307,2.4619138,7.451444,-1.569078,-10.189468,-15.174837,26.08687,-0.022152469,0.007648751,0.006664822,1.6431925,0.7125891,0.78333336,0.76843274,0.4475,0.43751425,-39.230606
"('/content/ravdess/Actor_11/03-02-03-01-01-02-11.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.337666667'))",,,,32.52469,0.054760806,31.4673,31.838081,35.219746,3.7524452,73.22039,109.645256,7.6347265,3.53881,0.29764822,1.0572667,0.010137872,0.18659815,0.6018781,0.59174025,4.0678186,2.157335,3.606013,1.6057793,0.078690246,1.2670759,20.89168,0.82700807,9.79725,1.0631107,5.2960196,2.6447291,3.4307566,4.668023,0.008262369,1.2397239,0.7647441,0.9983392,9.693258,0.32202283,1.3836807,5.0941353,22.353008,0.2971234,462.96918,0.4472062,1167.9114,0.2021085,-99.50322,-0.96622866,1385.0237,0.20628043,887.92255,0.2849317,-102.396614,-0.8929309,2484.5957,0.114094794,670.12085,0.5165113,-108.37414,-0.78913313,-15.042631,-0.5239672,26.583637,0.32323256,0.08699149,0.37839118,-0.01705472,-0.9325382,0.14376403,0.6838556,33.44992,0.3485893,10.090859,1.1051012,-0.26810104,-62.316536,-2.1098728,-9.28572,-10.825095,21.252306,-6.0846538e-05,0.00880891,0.006271351,1.6203705,0.7025761,0.75333333,0.2517053,0.48999998,0.45994562,-37.086304
"('/content/ravdess/Actor_11/03-02-05-02-01-01-11.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:03.870541667'))",,,,32.42272,0.05324676,31.541307,32.20044,34.33656,2.7952518,57.433403,40.7495,19.225937,5.3697248,0.5077275,1.2165524,0.00932314,0.14917272,0.96146226,0.95213914,10.500856,6.6357465,7.7786636,5.67704,0.24045141,1.3659655,16.951797,0.90974337,8.826514,1.2684097,10.174318,1.374349,-2.9374127,-7.2475586,0.013339609,1.1573062,0.8332263,0.79617256,7.7424574,0.45029482,0.23297009,31.752485,17.81804,0.5485985,596.0045,0.46143112,1135.7028,0.20592779,-117.214874,-0.80693656,1640.1659,0.21481903,800.73004,0.51259923,-113.57826,-0.79817605,2699.0405,0.12257471,736.6369,0.51523024,-115.76642,-0.7617167,-11.463958,-0.7092123,21.376795,0.42070284,0.058160044,0.99185854,-0.02172263,-0.72492415,0.48996234,0.67534155,27.22602,0.48599347,4.4476547,2.9812198,8.780367,2.1660764,-16.303747,-1.4900011,-12.213771,22.513529,-0.005519817,0.0062256367,0.023228213,2.3316064,1.3157895,0.35,0.3102902,0.63666666,0.42757714,-30.60636
"('/content/ravdess/Actor_11/03-02-05-01-01-01-11.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.037354167'))",,,,32.199924,0.045635715,31.23095,31.745478,34.13418,2.9032288,31.615717,26.36955,10.356719,3.9662244,0.3774056,1.1036884,0.014263959,0.20085242,0.66325873,0.64899474,5.994536,3.2254703,5.442406,2.962988,0.14755128,1.321449,18.621256,1.0194238,6.1179113,1.7137852,9.7281,1.4545046,-2.779206,-5.8475666,0.009498306,1.0403508,0.8821671,0.89541066,8.583032,0.36092484,-0.19793059,-34.27347,20.669683,0.43744683,536.9298,0.4879299,1153.5142,0.22802629,-106.278656,-0.8938858,1456.3322,0.2033041,898.93256,0.37740937,-105.07519,-0.8684409,2584.0845,0.11859453,651.0637,0.3871172,-110.10755,-0.78272605,-14.237577,-0.6170801,25.573658,0.38175535,0.07457959,0.57831347,-0.018227186,-0.8812704,0.2734836,0.72265005,31.926884,0.47937396,5.606769,2.2164886,5.647307,3.020358,-6.844857,-2.9984782,-5.927874,14.513954,0.018046392,0.009784277,0.014489322,1.7412935,0.7556675,0.68,0.23280893,0.465,0.4405962,-34.55531
"('/content/ravdess/Actor_08/03-02-03-01-02-01-08.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.604604167'))",,,,44.698853,0.04054189,43.401688,43.868263,46.905464,3.5037766,19.170273,16.282635,21.757624,18.32111,0.35664532,1.2221162,0.009852842,0.09192682,0.82267034,0.8128175,4.9197216,3.0738235,5.27365,3.4821253,0.11725906,1.462411,10.447304,1.0998675,-5.313591,-3.839784,4.0248637,3.4779024,-13.199094,-2.263438,0.009330532,2.0373406,0.6219537,1.0423274,13.05156,0.40509543,9.45113,0.75278217,15.689349,0.6661516,797.624,0.31416246,1279.2974,0.27189356,-131.67316,-0.691885,1762.0109,0.13928717,848.9092,0.42107573,-120.08881,-0.75696594,2925.1401,0.08415908,764.1951,0.6581688,-122.39722,-0.72099787,-8.480722,-0.7906083,18.09628,0.42014965,0.14221743,0.21285239,-0.0066545373,-1.7804358,0.26033047,0.6865649,17.999613,0.5525495,-22.853962,-0.7211176,-3.9926457,-4.1815042,-43.131096,-0.44070542,-15.631363,25.635435,-0.017350622,0.009138675,0.008995121,1.7429196,0.88105726,0.48499998,0.04387482,0.502,0.4749063,-35.865788
"('/content/ravdess/Actor_08/03-02-02-02-02-02-08.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:05.105104167'))",,,,44.331585,0.051130917,43.582607,43.967934,45.994568,2.4119606,50.860043,53.12672,16.92215,17.504158,0.27652702,1.0865688,0.011278138,0.123108245,0.6304629,0.61918473,2.8274002,1.7315489,3.2915387,3.0610294,0.062523134,1.1854432,12.829621,1.058236,-1.1762873,-15.4835,1.9880283,7.373073,-16.34281,-1.8970474,0.007585878,2.191537,0.56726915,1.1404473,14.751877,0.2987539,8.270862,0.77350205,16.180845,0.61342275,851.18115,0.33824778,1285.0437,0.25119835,-129.21172,-0.6918742,1724.9998,0.17302871,1032.4432,0.42863435,-117.11642,-0.7636378,2996.2246,0.06656565,609.8617,1.1008748,-119.91612,-0.7189401,-10.610412,-0.5987055,21.421803,0.35167903,0.13086532,0.3591085,-0.0029619408,-3.3866606,0.12755908,0.50566965,21.622446,0.5237708,-15.903166,-0.930153,-4.4143014,-3.5836756,-45.382153,-0.46313867,-16.168766,26.795185,-0.005371488,0.008634503,0.008496871,1.5717093,0.99601597,0.454,0.14402777,0.44,0.44974068,-39.03688
"('/content/ravdess/Actor_08/03-02-06-02-01-01-08.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.604604167'))",,,,45.171955,0.042877764,43.72997,44.60888,47.288586,3.5586166,27.48672,22.622137,17.988688,10.310763,0.58655214,1.1693577,0.01528829,0.24580793,1.254751,1.2394627,9.959579,6.8649282,10.736962,4.5740933,0.27141854,1.3154905,8.415808,1.3444309,-12.543418,-1.4388161,6.019356,2.4715896,-16.80376,-1.4841228,0.016899642,1.573326,0.911191,0.81333536,10.35547,0.46744657,7.064113,1.1898265,7.3841143,1.2747314,742.5648,0.42847058,1050.442,0.2780848,-141.99829,-0.6154827,1760.9398,0.19382648,809.53705,0.5770459,-111.719124,-0.8291561,2849.1614,0.10221414,736.7858,0.8125626,-112.70411,-0.81188583,-5.0742784,-1.3930299,12.847798,0.5912533,0.08937584,0.70888984,-0.0004784017,-26.443075,0.55262893,0.6266824,14.69962,0.59916353,-22.822895,-0.82414794,7.786052,2.3889995,-35.63992,-0.64676064,-5.3883953,15.649973,0.051857516,0.008753053,0.021688275,1.7429196,0.88105726,0.53,0.39968738,0.58,0.5304715,-31.161633
"('/content/ravdess/Actor_08/03-02-03-02-02-01-08.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.571229167'))",,,,44.87376,0.040712107,43.652214,44.262554,47.02225,3.370037,50.35286,35.36589,20.677582,16.517746,0.46351418,1.2278364,0.010583434,0.097256124,1.1438719,1.1332885,8.153723,5.908679,6.9627185,4.689708,0.17028897,1.4599867,7.8218455,1.4114476,-7.7922707,-2.8032482,7.0355496,1.7384118,-14.279546,-2.132215,0.011403324,1.4555672,0.7869884,0.90237206,11.882114,0.3912943,8.769501,0.83432394,11.341402,0.9372138,778.8565,0.38109648,1176.482,0.2964376,-142.79355,-0.6015614,1764.8934,0.17039342,869.9092,0.5881365,-119.43718,-0.765664,2850.999,0.09525302,713.3929,0.6751257,-120.28367,-0.75231344,-5.775835,-1.1693511,14.566742,0.56095886,0.13604797,0.20432033,-0.0027012783,-3.59161,0.38336405,0.6553344,14.432471,0.70524615,-26.769583,-0.64894533,1.5434654,9.297303,-43.423637,-0.5148294,-14.499847,24.148764,-0.013698779,0.009708365,0.0087745385,1.9736842,0.886918,0.4825,0.03269174,0.498,0.48371065,-33.253933
"('/content/ravdess/Actor_08/03-02-04-02-02-01-08.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.838166667'))",,,,44.858765,0.034943826,43.66797,44.1448,46.88179,3.2138214,16.795078,15.755705,29.52224,21.039433,0.2652483,1.133202,0.009072352,0.13022766,0.57705104,0.5679787,5.202812,3.7477582,3.2875876,2.6914349,0.076407276,1.4877672,11.941401,1.08591,-4.765032,-4.3337317,5.190356,2.7859592,-15.256245,-2.0842063,0.01221923,1.7868595,0.7787378,1.0678775,13.131344,0.37052095,8.986398,0.7397401,14.152136,0.6724981,682.65875,0.44104728,1218.8698,0.33974034,-147.62767,-0.567188,1710.517,0.19402091,795.7417,0.37411904,-118.04026,-0.7656894,2865.649,0.09712959,706.3387,0.7188743,-120.795845,-0.72255284,-8.57002,-0.8524648,18.166063,0.4665523,0.14023092,0.2422796,-0.0029235398,-3.6632414,0.16149884,0.78163904,20.005615,0.55779976,-22.327374,-0.71418583,0.3892107,43.559586,-46.629475,-0.41613233,-14.798464,25.946392,-0.009175806,0.010280676,0.008927752,2.074689,1.048218,0.41599998,0.1406556,0.42999998,0.48438963,-40.029724
"('/content/ravdess/Actor_08/03-02-01-01-02-01-08.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.704687500'))",,,,44.42312,0.021604039,43.795887,44.155197,45.289597,1.4937096,14.835793,8.644337,1.8085265,3.0047688,0.35381508,1.1087478,0.009396739,0.15022485,0.78689057,0.77749383,3.9530065,2.42151,3.7032053,1.9189758,0.080416605,1.2362361,12.419142,1.1218605,-5.1165724,-3.6252306,-0.67326677,-21.461246,-20.200718,-1.6749414,0.007372136,1.8293664,0.56667846,1.1164467,14.965821,0.293502,11.017548,0.6002067,20.712091,0.35380834,712.788,0.2966726,1312.3146,0.20178989,-125.0338,-0.75154316,1698.7451,0.16404459,888.97626,0.45567462,-111.00007,-0.82020116,2909.5906,0.08430223,695.0986,0.7478023,-114.48513,-0.7620571,-11.350146,-0.5943975,22.70797,0.29975584,0.16085115,0.21031229,-0.007464294,-1.3711001,0.15836841,0.5777161,22.58859,0.47230354,-18.99814,-0.7995218,-8.502525,-1.7599376,-50.525112,-0.41973102,-13.297838,23.844862,-0.011961323,0.010752651,0.0069757896,1.4925373,0.6465517,0.75,0.27580187,0.58,0.47047848,-35.171116
"('/content/ravdess/Actor_08/03-02-03-02-01-01-08.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.637958333'))",,,,44.55853,0.049221613,43.30539,44.128063,47.06759,3.7621994,43.300575,24.598595,38.773514,39.835674,0.55692804,1.2740321,0.010780812,0.15167707,1.2570275,1.2462467,8.419173,4.30654,8.429785,4.3242807,0.24858786,1.4104384,10.1143265,1.0666983,-10.523211,-2.217007,9.700756,1.4646161,-13.546711,-2.0849917,0.015802529,1.1848202,0.83562356,0.9073013,10.970802,0.46084604,6.134484,1.7298654,9.907986,1.1886047,738.9288,0.39479005,1154.8483,0.2986778,-137.35947,-0.65768456,1754.8218,0.14612563,807.7983,0.48871467,-112.62135,-0.8228955,2825.6084,0.0938797,722.709,0.4624796,-112.81711,-0.8176276,-5.505039,-1.6113414,15.080451,0.5391364,0.08942559,0.7095769,-0.0021013755,-5.9387655,0.51932025,0.6848641,15.833422,0.64073527,-27.704174,-0.7145213,6.3910146,2.8989906,-36.512814,-0.638327,-14.856029,24.438025,-0.02466306,0.0077636936,0.013458554,1.7316017,0.8752736,0.53,0.0484768,0.472,0.4974897,-30.249619
"('/content/ravdess/Actor_08/03-02-05-01-01-01-08.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.437770833'))",,,,42.819557,0.093288906,42.245205,43.692345,44.843605,2.5984,90.95965,32.340828,37.944633,18.933294,0.4939831,1.301795,0.010012947,0.105191976,1.0572326,1.0472196,12.251929,10.801513,9.924425,4.777318,0.26176515,1.4625038,11.104955,1.0614702,-3.0859857,-5.938107,9.71345,1.5272751,-10.758975,-2.547122,0.032028258,2.5366085,0.9024386,0.7097538,9.210283,0.5020727,5.6790686,1.2585263,10.795903,0.99173915,774.1887,0.39695668,1074.5316,0.32229006,-139.49467,-0.6194619,1852.2948,0.16573074,792.6046,0.59181195,-119.55602,-0.745424,2901.6873,0.10304466,774.1036,0.5204932,-120.18951,-0.73278344,-7.152075,-1.221862,16.551249,0.54575616,0.08723579,0.6153868,-0.0047108857,-3.1313508,0.57601,0.68634677,17.085583,0.70964587,-14.93958,-1.2421508,9.859017,1.9815519,-34.488018,-0.70184934,-15.636538,27.372995,-0.00992647,0.0112483585,0.01682791,2.036199,1.3729978,0.31166667,0.12428686,0.39333332,0.48998865,-31.637543
"('/content/ravdess/Actor_08/03-02-05-01-02-01-08.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.537875'))",,,,43.268055,0.12031681,43.45948,44.147552,46.280624,2.821144,135.29865,146.94254,34.410904,19.20316,0.48275924,1.2369431,0.010011608,0.10022698,1.1725262,1.1625147,8.357861,5.6453867,5.7156434,3.4870682,0.23310629,1.4095358,11.866779,1.1193805,-1.3609971,-15.465993,8.079203,1.5903354,-10.68456,-2.8446145,0.018208217,2.1647227,0.9630931,1.0292025,11.396841,0.41458088,5.591473,1.77284,11.476461,0.94866556,753.24866,0.393486,1168.8278,0.32956916,-138.22859,-0.6301981,1816.2051,0.18827859,854.81573,0.6024562,-119.50148,-0.75185966,2869.4316,0.113270365,823.9824,0.6665339,-120.89434,-0.7302626,-8.120107,-1.229039,18.101498,0.5643563,0.105378814,0.71980166,-0.0030604638,-4.2324386,0.5049161,0.6617783,18.450838,0.6832438,-16.682814,-1.2892519,4.5993094,3.2680445,-38.044315,-0.693963,-18.462473,29.82003,-0.02794363,0.009349848,0.021272186,1.7699115,1.1185683,0.38799998,0.3303574,0.59999996,0.4484975,-31.61336
"('/content/ravdess/Actor_08/03-02-04-02-01-01-08.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.971625'))",,,,43.99244,0.08171305,43.834686,44.219673,45.83435,1.9996643,116.75835,91.70665,10.203263,7.8101335,0.2400902,1.1977072,0.009607158,0.101801276,0.53790647,0.52829933,4.5589886,3.2375522,4.189785,3.1502075,0.06586744,1.6054409,11.268416,1.0192302,-5.0548873,-3.6726174,5.5736203,3.0816603,-16.043507,-1.9427735,0.009859755,2.3319044,0.6898912,1.2455037,13.161496,0.40303877,7.3600097,1.3102642,13.6914015,0.7505993,798.7641,0.41183338,1183.5872,0.31024086,-140.59373,-0.62613684,1768.071,0.19936234,919.9701,0.58738136,-123.607376,-0.7297378,2960.744,0.08933841,730.4361,0.7831454,-125.67433,-0.69797903,-7.112481,-0.8318082,17.538322,0.43696404,0.14204274,0.24334644,-0.000508311,-21.507507,0.14604668,0.8638016,18.982092,0.53714716,-21.104023,-0.7084782,-0.16145326,-133.78835,-47.067043,-0.44152454,-12.787143,22.877693,0.006941678,0.009439126,0.010114429,1.6129032,1.221996,0.32999998,0.14583096,0.39999998,0.46068272,-40.656067
