,file,start,end,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
"('/content/ravdess/Actor_05/03-01-08-01-02-02-05.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:03.703687500'))",,,,33.256268,0.1978021,29.91153,36.142838,37.908825,7.9972954,99.4012,48.98269,60.21686,116.82222,0.20370871,1.2589499,0.00834565,0.028633058,0.43898118,0.4306355,4.7154727,3.4131093,6.3523307,5.2511783,0.10153433,1.4915701,15.158579,1.2394217,8.509481,1.6192671,9.000283,1.2491795,1.4148327,12.532138,0.070679374,1.7349873,1.3445898,0.72696203,4.508489,1.1439145,9.726109,1.025306,24.274015,0.34045094,673.2505,0.4461543,1173.8857,0.29803395,-143.69035,-0.59398377,1711.0441,0.22121215,955.375,0.38669902,-133.10368,-0.65283924,2721.1418,0.12562384,748.894,0.3547239,-134.86931,-0.62616396,-14.024136,-0.61076707,22.953201,0.42032456,0.101378575,0.42827854,-0.016634392,-0.9928137,0.2509304,0.62428766,29.94868,0.5081563,-1.9606487,-7.7310896,8.924617,1.5463327,-13.674923,-1.4505668,-12.803054,23.23179,-0.0035760563,0.007039639,0.0127977645,1.897019,0.82417583,0.45333332,0.31836385,0.5525,0.39308873,-40.97095
"('/content/ravdess/Actor_05/03-01-03-02-01-02-05.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:03.870541667'))",,,,37.826927,0.16787456,34.867138,37.336674,40.792286,5.925148,53.93159,40.150368,712.4046,901.3952,0.32701585,1.193146,0.008325039,0.14054367,0.63440496,0.6260799,9.115407,4.9372854,8.470267,4.022817,0.18117623,1.3472549,13.592017,1.2257034,0.6330363,18.456987,2.3573518,6.603879,3.2018583,6.182086,0.04772811,2.2789855,1.2708664,0.6735881,5.7164965,0.7558573,8.553562,1.3864708,18.501535,0.56048095,619.0679,0.45572641,1176.6195,0.23873349,-142.93408,-0.6116516,1624.7231,0.22739784,805.5695,0.47840032,-118.387085,-0.7584081,2679.2747,0.1297308,721.3505,0.35187805,-120.419174,-0.7233231,-8.637245,-0.8450039,20.575762,0.45163837,0.06869533,0.80398685,-0.009785312,-1.4537771,0.38046852,0.635707,24.93845,0.5922706,-6.185677,-2.0516503,-2.0165079,-10.414616,-6.8146925,-3.6950347,-9.941077,21.423342,-0.009030264,0.010422689,0.026227105,3.1088083,1.8372704,0.23285715,0.15544537,0.29142857,0.41194412,-36.81222
"('/content/ravdess/Actor_05/03-01-06-01-01-01-05.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:03.136479167'))",,,,31.18989,0.15210676,27.813341,31.47151,35.451176,7.6378345,63.728424,55.861877,114.12557,73.26141,0.14119706,1.2843206,0.008522854,0.015982736,0.3060403,0.29751742,3.9783309,2.4758785,4.6234293,1.8683068,0.061981577,1.6235777,11.2869005,1.2766452,4.2502003,1.4846311,5.7856607,2.0055482,3.8730218,3.9857352,0.032168467,1.3026214,1.4460543,0.49867177,3.9471867,0.8552611,5.4532967,1.5807714,23.568901,0.26437733,775.89514,0.3752607,1068.1971,0.26695895,-142.22638,-0.6171099,1849.8981,0.1815973,763.00073,0.27655047,-140.97287,-0.58989894,2920.6797,0.14806664,841.3971,0.35498932,-141.80627,-0.57769734,-12.518037,-0.6226942,20.46414,0.44179872,0.09348951,0.3753156,-0.01847748,-0.7417326,0.16962136,0.6636701,25.206139,0.5249457,4.4023657,1.7019596,10.801701,1.5131826,-9.021082,-2.160763,-9.158586,20.206532,0.001784987,0.010395326,0.01059379,2.2435899,1.3029317,0.24499999,0.15370426,0.39999998,0.4388166,-44.993877
"('/content/ravdess/Actor_05/03-01-07-01-01-01-05.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.337666667'))",,,,25.240328,0.22392455,20.477211,25.630041,26.589153,6.1119423,170.0676,0.0,-14.544538,31.28201,0.07013787,1.3228095,0.007369981,0.029674679,0.122222185,0.114852205,2.325286,1.7828344,1.6811519,0.9937828,0.016331151,1.5303414,8.379158,1.8610921,8.19276,1.1699293,9.274153,1.5530008,2.5057735,5.683142,0.01104923,0.7558552,1.1411133,0.5001657,2.8528018,1.3287135,4.780479,1.173656,19.50231,0.4850445,486.3742,0.34244457,1046.824,0.3172595,-179.46489,-0.32012698,1523.5902,0.21588196,812.31116,0.8302882,-180.6649,-0.29968008,2573.099,0.13118507,717.0432,0.5296383,-180.9282,-0.2947439,-11.899228,-0.60393363,19.224997,0.49290928,0.050826356,0.6411806,-0.020988066,-0.5232142,0.054891676,0.62454826,23.360329,0.5888487,8.375935,1.1183908,20.929495,1.1835201,-9.365577,-1.7202152,-9.904154,19.596155,-0.0012485608,0.0032760645,0.0117392605,2.5462964,1.1709602,0.08,0.038470767,0.62,0.6742897,-54.56408
"('/content/ravdess/Actor_05/03-01-02-02-01-01-05.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.738062500'))",,,,24.593025,0.28159416,20.60242,24.730442,26.560188,5.9577675,99.34866,14.44671,54.43249,29.791103,0.07163462,1.0136073,0.0071761147,0.03913621,0.14319155,0.13601543,1.6443475,1.1257282,0.9138884,0.5235329,0.015643861,1.154506,10.694298,1.6250198,7.855903,1.6794144,10.592711,1.5476291,4.776278,2.9182088,0.019403927,1.062222,0.94068563,0.8810146,4.3327637,0.93523157,4.8810296,1.6157095,22.479176,0.5599851,502.18,0.48287714,1044.7384,0.23804606,-156.56044,-0.49846768,1597.4615,0.24312267,730.60626,0.73557335,-159.17365,-0.44676724,2581.2983,0.14501056,774.2586,0.33993444,-159.01428,-0.44852126,-15.686348,-0.6664837,23.191639,0.4624259,0.034564905,1.2194438,-0.016179653,-0.61301494,0.03196954,0.62802345,26.194708,0.5329334,12.8467045,1.0365164,26.833775,0.6994844,-3.2079046,-4.538508,-8.849276,19.126225,-0.0002748822,0.0062756054,0.010816356,2.3305085,1.4989293,0.14999999,0.10309496,0.43375,0.39604095,-56.032974
"('/content/ravdess/Actor_05/03-01-02-01-02-01-05.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.137479167'))",,,,27.621618,0.34587505,24.122831,26.153652,27.013977,2.8911457,179.91441,127.53126,61.828964,34.501534,0.06876437,1.1291301,0.0071157827,0.03180174,0.14417003,0.13705425,1.4677802,0.8805631,1.3053234,0.7119729,0.016202884,1.3867385,12.180148,1.6027905,9.823798,0.88448787,8.51358,1.3382163,1.942205,7.9635534,0.019187992,1.5955085,1.3925741,0.9230225,4.803896,0.9607449,2.7339814,0.9335222,22.832785,0.4941083,481.8092,0.3800842,1145.9164,0.1970677,-157.35269,-0.4993318,1446.2991,0.19187579,871.5111,0.46375403,-157.01881,-0.48390746,2654.2708,0.13779205,758.72974,0.49786454,-159.04205,-0.45503873,-12.140014,-0.95780855,20.54632,0.664918,0.051724542,0.63952327,-0.02105121,-0.6185792,0.038592808,0.67689204,27.962738,0.7112442,11.050225,1.0406679,11.005659,1.4990233,-13.989468,-1.3569665,-10.657183,20.827736,0.008438034,0.0047933683,0.009558002,2.4271846,1.4742016,0.14666666,0.08239471,0.43142855,0.5128472,-55.40244
"('/content/ravdess/Actor_05/03-01-04-02-01-02-05.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:03.269937500'))",,,,25.809046,0.20037074,21.030872,26.224478,30.486204,9.455332,156.39537,51.664356,126.261925,57.18591,0.059086803,1.270835,0.008188036,0.016961964,0.110594675,0.102406636,2.0880651,1.2619464,1.7945125,1.0419159,0.017047627,1.4273455,12.136538,1.2855039,7.6111627,0.89630646,12.139724,0.8774592,8.9540825,1.3699418,0.07547761,1.3436913,1.5078819,0.65385,2.540156,1.908534,4.2617393,1.6740595,23.482738,0.2586879,601.92017,0.44528106,1237.7837,0.26419863,-167.29811,-0.4133231,1600.6412,0.19166608,939.38104,0.28305918,-167.8601,-0.39283082,2662.949,0.1262264,788.98676,0.5702638,-168.95009,-0.3768887,-14.697028,-0.4013278,21.48585,0.30798268,0.05927426,0.5493124,-0.017235456,-0.72276163,0.054742664,0.45291805,29.48403,0.38569504,5.819948,1.2124252,17.344559,0.6391959,0.020157004,831.65173,-11.3075,21.434341,0.00749086,0.008006554,0.009036385,3.0769231,1.8750001,0.08833333,0.036247607,0.36285713,0.4082266,-55.674828
"('/content/ravdess/Actor_05/03-01-08-02-02-02-05.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:03.536875'))",,,,34.408447,0.19977397,31.489693,36.9935,39.15834,7.668648,74.429474,33.073387,130.0706,95.893616,0.26355845,1.2456952,0.0077372016,0.040509183,0.5664011,0.5586639,4.0924134,2.4097753,6.174967,3.8778708,0.14357139,1.4502567,13.832268,1.3090615,7.1687503,1.9804914,5.388329,2.102829,-1.5609785,-11.613709,0.052479155,1.3630224,1.0643463,0.57415295,5.3078814,0.91331697,9.142537,2.0048838,21.185486,0.71413994,608.88214,0.5258045,1145.1324,0.28660706,-150.39009,-0.54524136,1641.9342,0.25309458,886.67584,0.3284759,-129.05586,-0.6905307,2658.056,0.11428026,703.7783,0.4353986,-131.50343,-0.6532664,-12.5397625,-0.8068272,22.033827,0.44593433,0.09996261,0.3650475,-0.017955218,-1.061966,0.34563258,0.609817,28.346895,0.5314523,-1.8694664,-8.695323,2.5007153,5.904948,-16.069307,-1.3067675,-10.111515,19.418562,0.011767077,0.0076317354,0.019762341,2.5568182,0.86455333,0.43666667,0.33079028,0.5225,0.42340142,-38.564194
"('/content/ravdess/Actor_05/03-01-02-01-01-02-05.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.104104167'))",,,,24.179886,0.053469893,23.191755,24.359203,25.17263,1.980875,58.30194,25.618126,27.201612,10.673437,0.051799804,1.1219864,0.006576078,0.023827642,0.103089035,0.09651296,1.3755693,0.9362124,1.1699742,0.83005255,0.010584679,1.3324758,11.318733,1.5134356,9.942593,1.0038887,11.650367,1.079317,2.3109813,5.974632,0.010190647,0.7496444,1.0983061,1.0833832,4.4554896,0.7226589,4.5552545,0.71680605,23.603601,0.19416285,433.24557,0.22258866,1129.373,0.15579194,-177.64948,-0.33588332,1507.0862,0.1388214,774.92084,0.5177329,-179.45311,-0.30705562,2476.6455,0.08318362,945.00574,0.60624564,-179.92883,-0.29945496,-13.204434,-0.38382387,19.574352,0.30344856,0.049459677,0.5817616,-0.022395339,-0.4279314,0.03464321,0.48176545,29.435013,0.37927788,6.959674,1.3001088,22.462658,0.923598,-9.647116,-1.5644689,-11.559581,20.903908,0.0031471453,0.0026370625,0.0075151757,2.444988,1.2376238,0.081999995,0.040199503,0.49857143,0.40755114,-58.716007
"('/content/ravdess/Actor_05/03-01-06-02-01-01-05.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:03.236562500'))",,,,41.580494,0.08891132,38.467823,42.65526,44.93508,6.4672585,180.6096,215.09862,105.74738,81.01523,0.58918375,1.3129754,0.015093063,0.054007627,1.3792832,1.3641901,12.771502,7.4574156,19.480314,10.171925,0.3963782,1.4855897,11.016299,0.99444836,-4.330845,-2.9102466,0.8059396,15.378986,0.6421714,29.47245,0.044747192,1.7150983,1.2825465,0.59985507,5.765153,0.7673278,10.3604355,0.526214,17.30691,0.5901426,936.8948,0.21023113,977.1397,0.31544855,-135.46771,-0.6633188,1956.0768,0.10287635,822.0456,0.2848706,-130.51674,-0.6813433,3020.3345,0.09502024,673.0938,0.3277438,-132.10771,-0.6577725,-6.606967,-1.0928241,15.65416,0.5749076,0.1023017,0.26671377,-0.009487765,-1.1984435,1.0110915,0.5685611,14.552044,0.9087908,-14.475444,-0.7956369,-7.554261,-1.9442674,-16.894571,-1.1142877,-14.19698,25.758858,-0.0054239146,0.009286817,0.037977964,2.173913,1.2618297,0.2875,0.18991773,0.38599998,0.420219,-29.314985
"('/content/ravdess/Actor_05/03-01-06-01-02-02-05.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:03.069729167'))",,,,29.696943,0.0974334,27.801964,30.462816,31.860056,4.058092,81.69474,52.553074,14.870801,31.201017,0.19440122,1.4741249,0.008102453,0.016911557,0.42106533,0.41296288,5.528221,2.8492863,5.0119104,2.8492756,0.09397591,1.7797786,13.267047,1.1760554,2.99852,3.2563932,6.197865,1.6385821,2.5500429,5.6948795,0.034893584,1.6920297,1.6537834,0.6290021,2.620278,1.5369033,-0.8310994,-8.113646,20.148785,0.3234418,794.6443,0.36238807,1031.5682,0.22402957,-140.18259,-0.63497865,1853.7421,0.16775078,778.23254,0.27389053,-141.60284,-0.60045755,2833.4363,0.12160713,759.78735,0.26483023,-142.63484,-0.58543193,-11.417692,-0.68548393,18.322033,0.45469353,0.102663256,0.40752319,-0.017849492,-0.8958598,0.27600127,0.7213494,27.609146,0.5085679,-1.0854535,-11.366091,11.571404,0.88571465,-8.7724495,-2.1402435,-9.432684,20.657537,0.0035843297,0.009647141,0.012560117,2.295082,1.3333334,0.22749999,0.129301,0.39999998,0.4418597,-41.011906
"('/content/ravdess/Actor_05/03-01-04-02-01-01-05.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:03.536854167'))",,,,26.091274,0.17978472,22.78389,26.381462,30.500935,7.717045,130.27193,86.76049,316.74692,393.99283,0.072477564,1.2655051,0.007836434,0.014446486,0.14112805,0.13329162,1.9986826,1.5558649,1.5365844,0.7038195,0.02296127,1.4034963,12.367969,1.3720183,9.476921,0.778104,10.364116,1.0910395,4.743656,2.7053008,0.08598132,1.8784881,1.4586756,0.7024504,1.745819,2.336809,6.266288,3.6015182,27.61114,0.25766015,600.79407,0.42639178,1255.3368,0.22293638,-157.27678,-0.48664838,1625.0367,0.2171665,923.77026,0.46475875,-158.5826,-0.4603187,2685.853,0.123093255,821.9332,0.3095211,-160.35721,-0.43421918,-16.267288,-0.5216869,25.411377,0.29572022,0.0676716,0.42218128,-0.021621976,-0.65492773,0.0645759,0.5230476,32.28276,0.3672271,7.7213597,1.2382704,12.949307,1.3683817,-7.969606,-1.9777838,-11.935075,22.019146,0.0017527773,0.006603171,0.010685176,2.5568182,2.017291,0.105714284,0.04337779,0.3225,0.3862237,-53.911568
"('/content/ravdess/Actor_05/03-01-02-02-02-02-05.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.304291667'))",,,,23.308792,0.03868664,23.059052,23.408348,23.940384,0.8813324,17.408148,12.655101,74.41727,42.56062,0.049949866,1.1892205,0.006442867,0.021002656,0.09661707,0.090174206,0.82418704,0.45140016,0.6806269,0.55710775,0.009898224,1.4834247,10.058058,1.7824517,12.069528,0.7598907,12.186122,1.0880663,3.1247582,4.5187454,0.01803558,1.4718246,0.9151986,0.74392456,4.759032,0.6889255,3.9467082,0.7317344,27.377459,0.17608051,424.83716,0.23536913,1084.3939,0.20516203,-179.04846,-0.3363994,1398.8468,0.17870905,707.688,0.38993895,-180.55629,-0.31094235,2576.3394,0.060064055,611.96106,0.44083962,-181.52933,-0.29367206,-13.9172945,-0.4694006,21.578417,0.34523863,0.049036577,0.37079775,-0.026080964,-0.37055418,0.035820555,0.6238869,29.199158,0.49020845,12.216211,0.6250183,18.447239,0.88405615,-18.304111,-1.0076705,-10.769746,19.805103,0.0050176913,0.0026158835,0.0068304376,1.6317016,0.7075472,0.14666666,0.094280906,0.9325,0.72620153,-58.46082
"('/content/ravdess/Actor_05/03-01-02-01-01-01-05.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.037354167'))",,,,24.156862,0.0875571,22.555468,24.872103,25.339563,2.7840958,33.08177,46.02936,24.619646,9.229481,0.0673492,1.1670375,0.006684481,0.037780404,0.12481589,0.11813141,2.2829833,1.6098008,1.5237187,0.7698414,0.01671878,1.3372157,13.51746,1.3640355,8.681572,1.2422988,9.939134,1.3726441,3.4112399,3.9508598,0.018113742,1.1358011,1.190906,1.0039344,4.348641,0.924172,8.298772,1.5980557,25.993385,0.3461909,482.8225,0.38708398,1138.1011,0.22649969,-155.29561,-0.50569385,1529.7803,0.18916658,950.6929,0.5420431,-158.15569,-0.46177036,2487.3286,0.12636612,891.1068,0.5537535,-159.17342,-0.44689468,-16.060368,-0.5592393,23.8719,0.38669017,0.048248373,0.682655,-0.018327527,-0.54633904,0.040712114,0.6918542,31.279049,0.42681327,8.798014,1.6199378,19.116472,0.96862483,-3.1263893,-5.568613,-11.286382,21.494719,0.0006691746,0.00469528,0.009691556,2.4875622,1.7632241,0.12285714,0.07458729,0.32777777,0.42326185,-54.622753
"('/content/ravdess/Actor_05/03-01-01-01-01-01-05.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:03.603604167'))",,,,25.341387,0.12457222,23.20589,26.70432,27.90271,4.6968193,95.31602,64.19163,30.22142,1.9346824,0.08108032,1.3422184,0.0072753527,0.0164575,0.15002176,0.1427464,2.7842598,1.5767204,2.0953226,0.9593467,0.024592679,1.4926708,14.073997,1.3395168,6.089019,1.586341,9.33889,1.4247538,7.5457706,1.5511407,0.01951802,1.2056396,1.4543242,0.82022434,3.515414,1.365837,4.3686213,2.9474602,22.412355,0.31114295,485.11658,0.37205106,1227.2502,0.1789736,-150.24239,-0.54417074,1467.0134,0.18998198,889.76794,0.3702702,-152.65392,-0.5054456,2506.368,0.11023647,896.73883,0.3592948,-154.41573,-0.48063776,-13.812299,-0.5826789,22.921871,0.36222732,0.05802439,0.6200591,-0.01636645,-0.77926654,0.065849036,0.66713566,34.039474,0.39690974,1.9628297,6.277819,17.043934,1.1222807,-1.8197422,-7.921005,-10.283462,22.00795,0.0008504182,0.008931425,0.010425091,2.5069637,1.9774011,0.12142857,0.04580348,0.3175,0.40211162,-51.297234
"('/content/ravdess/Actor_05/03-01-08-02-01-01-05.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.137479167'))",,,,35.98297,0.19531488,32.38868,36.63524,42.15348,9.764801,153.81654,163.20915,229.46269,229.76059,0.19010054,1.1083131,0.007925196,0.0786847,0.42206925,0.41414407,7.2372313,5.449387,3.436854,2.0274339,0.078067206,1.1934596,9.224947,1.7136425,8.966709,0.94633996,5.995747,2.1261017,-0.8497729,-22.071913,0.047726117,1.8121006,1.3019212,0.57661635,5.399043,0.8552998,8.780546,1.0488826,19.80073,0.60206276,715.99347,0.39202234,1019.2778,0.35985023,-138.72789,-0.6233377,1879.815,0.21659325,840.0488,0.5012765,-133.63158,-0.6207041,2863.2576,0.13395451,825.6743,0.5258778,-134.03615,-0.6141,-14.466289,-0.64410985,22.400724,0.40290645,0.06884675,0.6447708,-0.015529955,-1.0124412,0.16694905,0.47324425,20.420626,0.6796772,10.199483,0.97240967,7.6963487,2.390985,-13.717827,-1.6761338,-8.2767725,18.95661,0.0047530644,0.010200449,0.024983589,2.1844661,1.4742016,0.25166667,0.15093228,0.34714285,0.4197181,-43.437134
"('/content/ravdess/Actor_05/03-01-06-01-02-01-05.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:03.136458333'))",,,,25.626652,0.08928821,23.515915,25.951374,27.94408,4.4281654,108.08095,131.41486,28.739323,8.440802,0.11390248,1.3262488,0.0075390963,0.01274281,0.2621362,0.2545971,3.209826,1.7700851,2.8932028,1.7914066,0.038559817,1.4617869,11.246017,1.5202407,5.9948797,1.109539,7.922525,1.1647178,4.91055,2.7328248,0.022823323,0.8774523,1.1500847,0.63111526,2.842709,1.1896374,1.2918235,3.1614442,22.127375,0.2474758,550.8306,0.4590366,1233.85,0.24319308,-147.10175,-0.5915601,1582.6261,0.2300831,894.3069,0.23855077,-145.66492,-0.57438195,2589.4075,0.12921327,797.9741,0.3624642,-147.05882,-0.55413413,-13.5828905,-0.5505511,19.675394,0.41596353,0.07156158,0.49736494,-0.020051239,-0.7223916,0.10668282,0.50917464,29.01417,0.47612217,3.839025,2.490597,15.146611,0.66501236,-8.042704,-1.989008,-10.232266,21.503584,-0.002794454,0.011631008,0.011044723,2.5641026,1.3029317,0.21499999,0.12359207,0.424,0.4342626,-48.554527
"('/content/ravdess/Actor_05/03-01-04-01-01-02-05.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:03.636958333'))",,,,22.917433,0.09696086,21.833382,23.413296,24.756527,2.9231453,252.8949,153.82019,42.878216,32.53689,0.057420112,1.1398348,0.007577884,0.030316254,0.10761595,0.10003807,1.725524,0.8932575,1.4243678,0.84509,0.013726628,1.2471244,12.161637,1.2621058,6.0671306,1.3485932,10.221448,1.3641905,3.4076872,3.7828448,0.01700026,0.8039617,1.3789259,0.68053555,2.4454336,1.2883089,3.5638623,1.1207228,21.39967,0.20789377,590.36566,0.46693373,1214.8429,0.3362293,-177.29468,-0.34063825,1648.5452,0.23242831,901.92706,0.42451316,-178.10796,-0.323742,2661.911,0.1430582,880.6289,0.2974936,-178.67043,-0.31364805,-12.010928,-0.39077497,20.090645,0.28681558,0.050374955,0.6037447,-0.01766298,-0.56303245,0.045018144,0.3189652,30.0469,0.4004729,2.6772947,3.0725954,17.2706,1.2900531,-4.9656954,-4.0120497,-8.981197,18.630247,0.01786696,0.005110229,0.009656788,3.038674,1.4005603,0.078,0.030594116,0.51166666,0.36548674,-58.03167
"('/content/ravdess/Actor_05/03-01-05-02-02-02-05.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:03.636979167'))",,,,39.060806,0.17505537,35.113655,40.867695,44.625046,9.511391,50.882904,33.48172,31.531693,2.0771751,1.2582035,1.3638182,0.009313838,0.12461261,2.7028432,2.6935294,31.310263,17.874273,36.406067,27.658804,1.2462039,1.5602379,7.2389126,1.829302,-3.711836,-3.9833164,-1.173879,-11.615803,4.120234,4.072574,0.036131196,1.0416975,1.4377552,0.45016593,3.5290992,1.2067304,5.0455136,1.8007683,10.620442,1.0639856,950.5145,0.15139353,931.82623,0.31916708,-126.39902,-0.7503422,2014.2214,0.0969633,656.4878,0.43486887,-125.70126,-0.73651606,2942.2441,0.050907545,697.0217,0.21466538,-125.91386,-0.7333604,-2.7085595,-2.978624,11.7257185,0.7994582,0.085034356,0.50332075,-0.011706025,-1.557589,2.921259,0.72241104,13.1365,1.0422705,-14.543269,-1.1781998,-9.697467,-1.5528655,-10.070949,-1.7910869,-8.168028,19.68239,-0.004360353,0.014103682,0.20892622,2.2099447,1.1204482,0.3375,0.15530212,0.42599997,0.39867783,-19.154894
"('/content/ravdess/Actor_05/03-01-02-01-02-02-05.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.237562500'))",,,,24.657036,0.109151565,21.377113,25.851948,26.684708,5.3075943,44.97212,33.95937,26.503014,11.647818,0.09571304,1.2111361,0.0071232,0.042966977,0.18714619,0.18002298,2.0114532,1.2347691,1.31607,0.90462863,0.02224325,1.3562498,12.130137,1.6969278,10.483895,1.0726342,5.603877,1.9496778,2.205442,5.9457026,0.01436248,1.2778765,0.89932024,0.9081572,5.4880424,0.61534846,4.0330744,0.93740904,27.548542,0.1846027,468.04236,0.38781166,1183.266,0.21550035,-144.61328,-0.5953965,1422.8279,0.20176649,952.7177,0.47722813,-147.58858,-0.5546834,2533.8071,0.098885216,701.58765,0.28855816,-150.88567,-0.50692284,-14.188757,-0.51683116,25.55623,0.32822528,0.05509407,0.65921956,-0.018373845,-0.614481,0.055089127,0.62837875,32.315918,0.40678456,8.334589,1.3033353,7.882951,1.8129888,-7.3931265,-2.3372965,-9.0563755,18.816824,0.0019683915,0.0055311825,0.009451798,2.1327016,1.4388489,0.19,0.12165525,0.4142857,0.4342105,-50.556274
